City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,namibe,-15.1961,12.1522,72.45,76,100,4.63,AO,1675131074
368,coahuayana,18.7333,-103.6833,71.64,90,1,0.58,MX,1675131477
369,siavonga,-16.5382,28.7088,71.29,91,80,4.92,ZM,1675131710
370,kampot,10.6167,104.1833,80.65,50,69,10.78,KH,1675131710
371,labuhan,-6.8844,112.2051,81.64,77,99,6.8,ID,1675131711
372,anadia,-9.6844,-36.3042,73.09,85,29,3.76,BR,1675131711
373,whithorn,18.2604,-78.0378,74.46,92,53,0.94,JM,1675131712
374,anadyr,64.75,177.4833,30.7,86,75,29.08,RU,1675131712
375,chapais,49.7834,-74.8492,-11.42,98,100,2.28,CA,1675131712
376,aykhal,66.0,111.5,-34.4,100,99,5.3,RU,1675131713
377,senno,59.5336,33.9167,32.27,94,100,12.84,RU,1675131713
378,celestun,20.8667,-90.4,75.96,75,0,14.54,MX,1675131714
379,geraldton,-28.7667,114.6,84.61,61,0,5.75,AU,1675131478
380,baiyin,36.5583,104.2081,30.47,24,40,2.48,CN,1675131714
381,marquette,46.5333,-87.6335,-1.23,66,28,7.0,US,1675131715
382,tungor,53.3808,142.9564,-3.66,82,100,11.7,RU,1675131715
383,inhambane,-23.865,35.3833,76.37,76,85,9.28,MZ,1675131716
384,sunndalsora,62.6754,8.5515,28.02,98,100,4.79,NO,1675131716
385,koumac,-20.5667,164.2833,82.27,63,0,6.31,NC,1675131716
386,zhongshu,24.5167,103.7667,52.93,58,1,7.63,CN,1675131717
387,kiama,-34.6833,150.8667,80.38,70,89,5.99,AU,1675131717
388,kautokeino,69.0125,23.0412,3.36,96,49,3.42,NO,1675131718
389,sao gabriel da cachoeira,-0.1303,-67.0892,72.07,98,98,1.28,BR,1675131718
390,pacific grove,36.6177,-121.9166,53.28,64,0,7.0,US,1675131458
391,andros town,24.7,-77.7667,75.16,73,5,12.82,BS,1675131719
392,tocopilla,-22.092,-70.1979,70.75,83,99,0.78,CL,1675131719
393,carutapera,-1.195,-46.02,74.37,94,100,2.01,BR,1675131211
394,hof,50.3167,11.9167,35.46,88,75,18.99,DE,1675131720
395,sobolevo,54.4299,31.8996,29.03,94,100,12.5,RU,1675131720
396,ekhabi,53.5102,142.9671,-4.58,84,100,12.44,RU,1675131721
397,turukhansk,65.8167,87.9833,0.41,84,100,13.85,RU,1675131721
398,kinshasa,-4.3246,15.3215,75.52,94,20,1.14,CD,1675131721
399,marana,32.4367,-111.2254,56.62,56,0,4.61,US,1675131589
400,mbandaka,0.0487,18.2603,69.64,93,30,4.41,CD,1675131722
401,high level,58.5169,-117.136,8.71,85,100,9.22,CA,1675131722
402,libenge,3.65,18.6333,71.13,73,3,4.63,CD,1675131723
403,mwinilunga,-11.7358,24.4293,61.29,98,100,4.61,ZM,1675131723
404,vila franca do campo,37.7167,-25.4333,55.81,82,99,8.99,PT,1675131724
405,sakakah,29.9697,40.2064,56.77,59,86,5.23,SA,1675131724
406,monrovia,6.3005,-10.7969,74.97,86,96,4.52,LR,1675131724
407,bandar-e anzali,37.4727,49.4622,48.24,87,99,3.76,IR,1675131725
408,katsuura,35.1333,140.3,42.4,44,91,9.62,JP,1675131229
409,jiangkou,25.4872,119.1986,59.32,43,0,5.7,CN,1675131726
410,vanimo,-2.6741,141.3028,82.02,84,77,5.57,PG,1675131726
411,fayaoue,-20.65,166.5333,78.75,77,97,6.4,NC,1675131654
412,san jeronimo,-11.9472,-75.2829,48.36,92,100,3.67,PE,1675131727
413,roma,43.2128,-75.4557,28.09,92,100,0.0,US,1675131468
414,tombouctou,20.0,-3.0,53.65,18,40,12.15,ML,1675131727
415,witu,-2.3889,40.4382,78.96,94,19,3.36,KE,1675131728
416,telde,27.9924,-15.4192,59.22,67,75,9.22,ES,1675131728
417,port lincoln,-34.7333,135.8667,68.09,58,4,7.96,AU,1675131729
418,hammerfest,70.6634,23.6821,34.25,80,75,6.91,NO,1675131620
419,manakara,-22.1333,48.0167,75.79,90,100,3.67,MG,1675131729
420,nelspruit,-25.4745,30.9703,69.21,100,98,2.3,ZA,1675131730
421,kyra,49.5776,111.9753,10.27,66,25,20.22,RU,1675131730
422,derzhavinsk,51.1,66.3167,-11.54,92,12,2.48,KZ,1675131731
423,ayagoz,47.9714,80.4392,-7.42,91,93,4.81,KZ,1675131731
424,kalemie,-5.9475,29.1947,67.01,89,22,6.04,CD,1675131520
425,black river,18.0264,-77.8487,74.19,86,49,3.11,JM,1675131732
426,matias romero,16.8833,-95.0333,69.26,88,1,5.93,MX,1675131732
427,kalasin,16.5,103.5,70.81,99,7,4.85,TH,1675131733
428,nioro,13.35,-15.75,70.74,15,99,6.76,GM,1675131733
429,gravdal,68.1214,13.5031,33.58,80,65,4.09,NO,1675131733
430,catablan,15.9822,120.4617,82.0,51,57,12.93,PH,1675131734
431,syracuse,37.0881,15.2792,45.99,66,32,12.21,IT,1675131735
432,coihaique,-45.5752,-72.0662,52.41,54,0,3.44,CL,1675131584
433,sovetskiy,61.3614,63.5842,-5.58,100,96,4.76,RU,1675131735
434,sao felix do xingu,-6.6447,-51.995,71.65,96,100,0.2,BR,1675131736
435,bourail,-21.5667,165.4833,82.31,64,40,6.2,NC,1675131736
436,gamboma,-1.8764,15.8644,69.42,85,24,2.93,CG,1675131737
437,dowa,-13.654,33.9375,61.99,96,100,2.3,MW,1675131737
438,the valley,18.217,-63.0578,76.1,79,0,21.85,AI,1675131738
439,keti bandar,24.1447,67.4497,61.32,37,0,18.39,PK,1675131738
440,waraseoni,21.75,80.0333,64.54,42,2,8.21,IN,1675131738
441,rocha,-34.4833,-54.3333,67.64,96,0,3.04,UY,1675131446
442,tomar,39.602,-8.4092,41.32,73,0,3.49,PT,1675131739
443,tashara,55.5195,83.5094,-1.97,99,98,5.44,RU,1675131688
444,saint-francois,46.4154,3.9054,36.84,100,100,3.44,FR,1675131506
445,lazaro cardenas,17.9583,-102.2,75.33,80,0,3.91,MX,1675131740
446,rojhan,28.6868,69.9534,52.74,61,0,9.84,PK,1675131740
447,semey,50.4111,80.2275,-3.78,77,0,13.42,KZ,1675131741
448,karratha,-20.7377,116.8463,92.68,45,43,6.76,AU,1675131741
449,brits,-25.6347,27.7802,67.32,85,99,5.19,ZA,1675131741
450,coquimbo,-29.9533,-71.3436,62.33,94,0,5.75,CL,1675131183
451,dhidhdhoo,6.8833,73.1,80.11,75,100,11.3,MV,1675131658
452,taksimo,56.3444,114.8794,4.33,85,100,3.15,RU,1675131742
453,husavik,66.0449,-17.3389,26.35,89,100,27.11,IS,1675131743
454,mbeya,-8.9,33.45,57.2,88,20,3.94,TZ,1675131743
455,statesville,35.7826,-80.8873,56.43,65,0,3.44,US,1675131472
456,tual,-5.6667,132.75,82.56,79,100,15.1,ID,1675131744
457,kavieng,-2.5744,150.7967,83.44,70,59,4.14,PG,1675131454
458,avera,33.194,-82.5271,55.45,95,92,2.06,US,1675131744
459,kruisfontein,-34.0033,24.7314,64.6,91,100,9.46,ZA,1675131506
460,soja,34.6667,133.75,45.68,55,20,4.61,JP,1675131745
461,phulabani,20.4667,84.2333,67.64,48,12,2.04,IN,1675131745
462,lashio,22.9333,97.75,63.1,58,1,0.25,MM,1675131746
463,svetlyy,54.675,20.1347,39.25,75,10,18.79,RU,1675131746
464,minot,48.2325,-101.2963,-0.18,65,0,13.8,US,1675131747
465,alice springs,-23.7,133.8833,74.75,88,40,5.75,AU,1675131344
466,viseu,40.661,-7.9097,28.72,75,0,5.23,PT,1675131748
467,burkburnett,34.0979,-98.5706,25.48,74,100,14.97,US,1675131748
468,jiangyou,31.7667,104.7167,52.63,38,0,2.8,CN,1675131539
469,toppenish,46.3774,-120.3087,30.02,37,100,2.86,US,1675131594
470,mercedes,-34.6515,-59.4307,73.63,60,0,7.7,AR,1675131477
471,ryotsu,38.0833,138.4333,37.2,45,97,13.89,JP,1675131749
472,lubao,14.9167,120.55,82.47,66,76,21.05,PH,1675131749
473,tazovskiy,67.4667,78.7,2.82,95,100,10.42,RU,1675131750
474,half moon bay,37.4636,-122.4286,51.84,41,0,5.75,US,1675131488
475,denpasar,-8.65,115.2167,82.06,94,40,12.66,ID,1675131661
476,kjollefjord,70.9457,27.3465,33.85,86,54,5.75,NO,1675131501
477,gondar,12.6,37.4667,59.32,32,8,4.9,ET,1675131599
478,skibbereen,51.55,-9.2667,51.12,92,100,17.27,IE,1675131751
479,kupang,-10.1667,123.5833,81.18,89,100,10.36,ID,1675131752
480,hohhot,40.8106,111.6522,23.29,42,0,4.47,CN,1675131752
481,barquisimeto,10.0739,-69.3228,66.33,73,12,4.27,VE,1675131752
482,otane,-39.8833,176.6333,69.01,68,100,10.83,NZ,1675131753
483,arlit,18.7369,7.3853,60.96,8,100,7.23,NE,1675131753
484,mandera,3.9366,41.867,76.48,66,0,13.13,KE,1675131753
485,portland,45.5234,-122.6762,36.21,45,20,8.01,US,1675131419
486,acarau,-2.8856,-40.12,78.1,82,37,9.28,BR,1675131497
487,forres,57.6113,-3.6108,46.98,82,20,17.27,GB,1675131754
488,mimoso do sul,-21.0642,-41.3664,72.52,96,67,3.11,BR,1675131755
489,naron,43.5167,-8.1528,41.02,86,6,5.7,ES,1675131755
490,tara,56.8944,74.371,-2.94,100,95,5.03,RU,1675131755
491,tura,25.5198,90.2201,66.25,52,89,2.1,IN,1675131756
492,cassilandia,-19.1133,-51.7342,69.96,95,99,2.35,BR,1675131756
493,malanje,-9.5402,16.341,62.08,95,98,3.49,AO,1675131757
494,van,38.4924,43.3831,22.35,93,75,1.14,TR,1675131757
495,dourbali,11.8091,15.8632,75.49,17,7,8.7,TD,1675131758
496,betioky,-23.7167,44.3833,70.93,85,79,8.52,MG,1675131758
497,zapolyarnyy,69.4154,30.8136,9.68,98,100,3.78,RU,1675131758
498,faanui,-16.4833,-151.75,81.41,75,8,12.19,PF,1675131511
499,palembang,-2.9167,104.7458,77.09,94,40,11.5,ID,1675131759
500,maua,-23.6678,-46.4614,73.44,87,100,3.42,BR,1675131759
501,shimoda,34.6667,138.95,44.96,61,100,6.69,JP,1675131760
502,douglas,41.3,-96.167,7.59,67,0,4.61,US,1675131760
503,vila,42.0304,-8.1588,29.28,64,0,2.82,PT,1675131760
504,ormara,25.2088,64.6357,66.42,43,0,8.39,PK,1675131761
505,caloundra,-26.8,153.1333,79.5,72,100,10.0,AU,1675131761
506,haines junction,60.7522,-137.5108,19.58,98,100,0.45,CA,1675131762
507,bondo,3.8146,23.6866,68.02,55,3,0.74,CD,1675131762
508,puerto leguizamo,-0.1934,-74.7819,74.44,60,32,1.72,CO,1675131763
509,ust-kuyga,70.0167,135.6,-19.14,95,100,3.74,RU,1675131763
510,okahandja,-21.9833,16.9167,71.8,64,100,5.53,NA,1675131763
511,porto novo,6.4965,2.6036,78.01,87,61,5.73,BJ,1675131764
512,huangmei,30.1924,116.025,52.61,54,0,4.12,CN,1675131764
513,jega,12.2175,4.3792,73.63,6,97,9.44,NG,1675131764
514,talnakh,69.4865,88.3972,4.21,96,100,11.07,RU,1675131505
515,ponta delgada,37.7333,-25.6667,56.12,71,75,9.22,PT,1675131766
516,vershino-shakhtaminskiy,51.3012,117.8868,7.03,92,100,2.62,RU,1675131766
517,duldurga,50.6761,113.5931,10.0,72,59,22.46,RU,1675131766
518,linares,-35.85,-71.6,71.8,43,0,8.66,CL,1675131767
519,jinchang,38.4953,102.1739,27.57,25,4,2.57,CN,1675131767
520,ossora,59.2353,163.0719,24.73,94,100,6.24,RU,1675131768
521,brigham city,41.5102,-112.0155,8.4,66,0,6.82,US,1675131768
522,novyy urengoy,66.0833,76.6333,-6.3,99,97,7.9,RU,1675131769
523,santa cruz,-17.8,-63.1667,74.66,88,40,9.22,BO,1675131751
524,fuling,29.7022,107.3919,55.65,54,0,1.01,CN,1675131769
525,okhotsk,59.3833,143.3,0.77,81,100,15.08,RU,1675131770
526,zyryanskoye,56.8306,86.6258,11.1,93,100,7.58,RU,1675131770
527,jalu,29.0331,21.5482,50.68,53,0,13.6,LY,1675131542
528,pervomayskoye,43.919,46.7102,33.89,92,11,6.87,RU,1675131771
529,saint-louis,16.3333,-15.0,66.52,22,10,10.47,SN,1675131771
530,khasan,42.4308,130.6434,19.42,66,100,5.41,RU,1675131515
531,imeni poliny osipenko,52.4201,136.4853,-16.01,92,93,6.67,RU,1675131771
532,innisfail,-17.5333,146.0333,84.4,70,99,7.18,AU,1675131708
533,catuday,16.2923,119.8062,79.38,60,9,16.11,PH,1675131772
534,namatanai,-3.6667,152.4333,84.38,71,94,5.08,PG,1675131476
535,aberdeen,57.1437,-2.0981,47.66,81,40,9.22,GB,1675131773
536,shar,49.5886,81.0453,0.3,82,100,7.45,KZ,1675131773
537,nabire,-3.3667,135.4833,84.27,70,77,4.18,ID,1675131774
