City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,morales,2.757,-76.6172,70.57,76,78,3.51,CO,1675191346
363,pyinmana,19.7333,96.2167,67.77,51,4,4.0,MM,1675191346
364,high level,58.5169,-117.136,-2.09,92,100,0.0,CA,1675191311
365,batagay-alyta,67.8006,130.4114,-11.69,99,100,2.3,RU,1675191347
366,itarema,-2.9248,-39.9167,82.94,70,98,14.45,BR,1675191347
367,esperance,-33.8667,121.9,62.38,74,100,13.71,AU,1675191348
368,saint george,37.1041,-113.5841,35.44,35,0,5.01,US,1675191241
369,rawson,-43.3002,-65.1023,65.82,45,0,16.8,AR,1675191348
370,hamilton,39.1834,-84.5333,28.72,74,100,6.91,US,1675191051
371,payo,-3.7508,103.6372,72.86,98,99,2.77,ID,1675191349
372,kozhva,65.1073,57.0459,24.58,92,100,14.2,RU,1675191349
373,puerto carreno,6.189,-67.4859,89.58,40,20,12.66,CO,1675191350
374,haimen,23.1935,116.6142,58.89,76,100,5.75,CN,1675191350
375,poum,-20.2333,164.0167,77.85,69,72,2.3,NC,1675191195
376,kargasok,59.0556,80.8572,-2.18,99,61,5.7,RU,1675191351
377,mtambile,-5.3833,39.7,77.92,78,66,8.61,TZ,1675191351
378,filingue,14.3521,3.3168,80.2,4,100,9.33,NE,1675191352
379,khasan,42.4308,130.6434,17.85,94,100,4.43,RU,1675191353
380,catamarca,-28.4696,-65.7852,94.77,42,17,5.99,AR,1675191353
381,derzhavinsk,51.1,66.3167,-7.47,97,9,5.01,KZ,1675191353
382,luanda,-8.8368,13.2343,82.4,78,75,9.22,AO,1675191354
383,kathu,7.9178,98.3332,76.82,81,84,11.12,TH,1675191354
384,pemba,-12.974,40.5178,79.5,83,20,5.99,MZ,1675191355
385,enid,36.3956,-97.8784,24.03,49,75,8.05,US,1675191355
386,staryy nadym,65.6118,72.6842,5.7,92,100,16.2,RU,1675191356
387,kribi,2.95,9.9167,80.37,79,97,8.61,CM,1675191356
388,arteaga,18.4667,-102.4167,81.72,34,0,4.7,MX,1675191357
389,pemangkat,1.1667,108.9667,75.76,92,100,7.07,ID,1675191357
390,ballinasloe,53.3275,-8.2194,43.77,76,91,16.44,IE,1675191357
391,miri,4.4148,114.0089,75.34,94,20,2.3,MY,1675191358
392,payson,40.0444,-111.7321,19.45,67,20,3.44,US,1675191358
393,north bend,43.4065,-124.2243,42.08,69,0,8.05,US,1675191359
394,jatai,-17.8814,-51.7144,81.48,62,59,7.78,BR,1675191359
395,aklavik,68.2191,-135.0107,-33.23,100,20,2.28,CA,1675191360
396,saint-pierre,-21.3393,55.4781,80.28,74,0,5.75,RE,1675191079
397,englewood,39.6478,-104.9878,37.87,53,20,9.22,US,1675191307
398,elizabeth city,36.2946,-76.2511,56.05,94,100,0.0,US,1675191360
399,honghu,29.8206,113.4621,54.21,42,0,3.91,CN,1675191361
400,barabai,-2.5833,115.3833,74.52,98,100,1.3,ID,1675191361
401,balsas,-7.5325,-46.0356,89.85,45,66,3.58,BR,1675191362
402,tehachapi,35.1322,-118.449,46.4,22,0,11.01,US,1675191362
403,mawlaik,23.6333,94.4167,64.2,68,34,0.81,MM,1675191363
404,san isidro,-12.1167,-77.05,74.79,73,0,14.97,PE,1675191364
405,martapura,-3.4167,114.85,77.09,100,100,4.61,ID,1675191364
406,muroto,33.2833,134.15,47.21,61,1,5.61,JP,1675191365
407,sinnamary,5.3833,-52.95,78.71,80,47,7.27,GF,1675191365
408,neuquen,-38.9516,-68.0591,69.69,52,75,4.61,AR,1675191259
409,biak,-0.9131,122.8766,75.51,89,75,4.09,ID,1675191366
410,lata,40.1629,-8.3327,50.81,76,4,1.88,PT,1675191367
411,mingguang,32.7802,117.9638,46.49,51,92,7.34,CN,1675191368
412,suhbaatar,50.2314,106.2078,-18.74,99,42,2.06,MN,1675191368
413,mabaruma,8.2,-59.7833,86.0,54,40,6.91,GY,1675191369
414,baikunthpur,23.25,82.55,57.69,66,0,6.38,IN,1675191370
415,pontianak,-0.0333,109.3333,75.18,94,75,0.0,ID,1675191370
416,bilma,18.6853,12.9164,68.13,17,100,11.34,NE,1675191371
417,luganville,-15.5333,167.1667,76.73,85,84,2.51,VU,1675191371
418,kavieng,-2.5744,150.7967,81.57,76,100,8.43,PG,1675191372
419,haines junction,60.7522,-137.5108,19.04,96,100,1.45,CA,1675191373
420,panacan,9.2463,118.4082,77.72,88,32,9.93,PH,1675191373
421,wajima,37.4,136.9,43.57,81,99,24.07,JP,1675191374
422,camapua,-19.5314,-54.0439,82.44,71,100,7.96,BR,1675191374
423,south sioux city,42.4739,-96.4136,13.78,58,0,8.05,US,1675191375
424,bor,56.3567,44.0669,28.33,91,93,10.76,RU,1675191376
425,tautira,-17.7333,-149.15,80.62,76,37,15.88,PF,1675191376
426,erzin,36.9559,36.2,45.95,86,43,4.63,TR,1675191377
427,surt,31.2089,16.5887,58.19,68,65,21.61,LY,1675191378
428,belaya gora,68.5333,146.4167,-7.17,99,100,2.93,RU,1675191378
429,kaeo,-35.1,173.7833,72.32,93,100,5.21,NZ,1675191379
430,nara,34.6851,135.8049,34.3,63,4,3.67,JP,1675191379
431,caucaia,-3.7361,-38.6531,84.15,74,0,12.66,BR,1675191380
432,dalbandin,28.8947,64.4101,56.43,33,0,5.23,PK,1675191380
433,noamundi,22.15,85.5333,66.45,35,100,3.29,IN,1675191381
434,chumikan,54.7183,135.315,-14.91,88,50,19.95,RU,1675191381
435,arkhipo-osipovka,44.37,38.52,39.74,92,100,7.29,RU,1675191382
436,aksarka,66.5606,67.7975,10.15,93,100,12.82,RU,1675191383
437,carutapera,-1.195,-46.02,80.11,83,85,6.33,BR,1675191384
438,acapulco,16.8634,-99.8901,85.82,62,20,5.75,MX,1675191138
439,youhao,47.8667,128.8333,-5.1,100,100,1.59,CN,1675191385
440,solnechnyy,50.7214,136.6319,-15.95,98,20,3.29,RU,1675191386
441,carmen,18.6333,-91.8333,82.44,65,40,11.5,MX,1675191387
442,iquique,-20.2208,-70.1431,74.8,75,100,3.96,CL,1675191387
443,vaitape,-16.5167,-151.75,80.83,76,20,14.34,PF,1675191388
444,polewali,-3.4324,119.3435,76.41,92,100,2.48,ID,1675191388
445,ca mau,9.1769,105.15,74.35,76,100,1.95,VN,1675191389
446,los llanos de aridane,28.6585,-17.9182,58.75,74,75,10.36,ES,1675191389
447,shu,43.5983,73.7614,25.63,87,100,4.36,KZ,1675191390
448,birjand,32.8663,59.2211,43.27,61,100,19.57,IR,1675191390
449,tanout,14.9709,8.8879,75.07,9,5,12.59,NE,1675191391
450,xuddur,4.1213,43.8894,77.4,30,5,10.11,SO,1675191198
451,port hawkesbury,45.6169,-61.3485,29.79,94,100,3.44,CA,1675191391
452,alma,48.5501,-71.6491,5.11,55,72,4.41,CA,1675191353
453,saryozek,44.3583,77.9753,15.39,72,96,4.9,KZ,1675191392
454,astakos,38.5356,21.0814,45.88,64,2,7.63,GR,1675191179
455,krasnokamensk,50.0979,118.0369,-13.68,87,3,6.33,RU,1675191393
456,antofagasta,-23.65,-70.4,72.68,69,73,7.92,CL,1675191393
457,guarapari,-20.6667,-40.4975,82.89,77,85,16.44,BR,1675191393
458,changde,29.0464,111.6783,50.56,44,0,6.64,CN,1675191394
459,isiro,2.7739,27.616,73.92,36,5,3.04,CD,1675191394
460,pocao de pedras,-4.6667,-44.85,79.3,91,100,3.8,BR,1675191395
461,lodja,-3.4833,23.4333,71.24,88,20,3.62,CD,1675191395
462,wagar,16.1525,36.2032,82.94,22,42,9.22,SD,1675191396
463,laguna,38.421,-121.4238,52.77,53,0,9.22,US,1675191232
464,weligama,5.9667,80.4167,74.14,88,100,7.38,LK,1675191396
465,loandjili,-4.7561,11.8578,82.51,78,20,5.75,CG,1675191397
466,severnyy,50.677,36.5532,30.24,74,75,8.95,RU,1675191397
467,bandundu,-3.3167,17.3667,76.62,73,15,2.01,CD,1675191397
468,zhigansk,66.7697,123.3711,-27.04,97,100,5.46,RU,1675191398
469,albuquerque,35.0845,-106.6511,49.48,40,40,5.75,US,1675191398
470,berlevag,70.8578,29.0864,32.0,86,100,16.11,NO,1675191399
471,palana,59.1167,159.9667,12.4,92,100,11.61,RU,1675191399
472,zhezkazgan,47.8043,67.7144,-1.88,100,63,5.99,KZ,1675191400
473,parfino,57.9731,31.6481,26.62,92,57,8.19,RU,1675191400
474,vanavara,60.34,102.2797,-14.91,100,100,3.33,RU,1675191401
475,naze,28.3667,129.4833,49.12,68,0,7.27,JP,1675191401
476,vallenar,-28.5708,-70.7581,86.54,27,6,12.66,CL,1675191402
477,mokhsogollokh,61.4681,128.9203,-30.98,93,99,7.65,RU,1675191402
478,kropotkin,45.4375,40.5756,40.33,71,100,3.83,RU,1675191402
479,cerqueira cesar,-23.0356,-49.1661,72.73,79,100,7.54,BR,1675191403
480,kushima,31.4583,131.2333,45.66,79,18,4.12,JP,1675191403
481,majalgaon,19.15,76.2333,74.05,45,65,9.31,IN,1675191404
482,mubi,10.2676,13.2644,82.18,15,100,6.53,NG,1675191404
483,tapes,-30.6733,-51.3958,82.78,63,67,8.9,BR,1675191404
484,skibbereen,51.55,-9.2667,49.1,75,100,14.7,IE,1675191405
485,cabedelo,-6.9811,-34.8339,86.67,65,59,13.69,BR,1675191405
486,monte san pietro,44.4378,11.1357,41.68,83,0,1.14,IT,1675191406
487,dodoma,-6.1722,35.7395,73.31,68,20,11.5,TZ,1675191406
488,kalemie,-5.9475,29.1947,72.03,77,10,1.59,CD,1675191407
489,norman wells,65.282,-126.8329,-12.96,77,75,10.36,CA,1675191407
490,salaya,22.3167,69.6,67.1,58,1,13.85,IN,1675191408
491,cururupu,-1.8283,-44.8683,81.25,80,100,6.42,BR,1675191408
492,santa rosa,14.3122,121.1114,75.18,81,69,10.74,PH,1675191408
493,orhangazi,40.4892,29.3089,37.11,97,100,2.86,TR,1675191409
494,fairbanks,64.8378,-147.7164,19.36,80,100,4.61,US,1675191300
495,san juan,-31.5375,-68.5364,99.54,21,12,14.61,AR,1675191409
496,campbellsville,37.3434,-85.3419,34.72,70,100,6.62,US,1675191409
497,port moresby,-9.4431,147.1797,74.62,100,40,5.75,PG,1675191410
498,nurlat,54.4277,50.8051,23.43,88,100,13.49,RU,1675191410
499,visby,57.6409,18.296,36.05,87,100,10.36,SE,1675191411
500,waseca,44.0777,-93.5074,6.85,73,6,11.39,US,1675191411
501,coihaique,-45.5752,-72.0662,72.21,30,0,4.61,CL,1675191412
502,zvishavane,-20.3267,30.0665,74.07,61,91,10.29,ZW,1675191412
503,sorland,67.667,12.6934,35.46,60,100,16.67,NO,1675191412
504,lagoa,39.05,-27.9833,56.75,67,80,12.97,PT,1675191413
505,puri,19.8,85.85,72.12,61,95,1.45,IN,1675191413
506,anapskaya,44.89,37.38,34.03,93,100,6.71,RU,1675191414
507,hot springs,34.5037,-93.0552,28.8,93,100,4.0,US,1675191246
508,fort nelson,58.8053,-122.7002,6.94,83,100,4.61,CA,1675191331
509,grand forks,47.9417,-97.4337,-1.21,65,0,6.91,US,1675191415
510,harper,4.375,-7.7169,79.97,82,6,6.06,LR,1675191358
511,jhinjhak,26.5667,79.7333,54.32,89,0,8.21,IN,1675191415
512,kieta,-6.2167,155.6333,78.67,84,100,4.16,PG,1675191415
513,vilhena,-12.7406,-60.1458,77.22,78,75,16.11,BR,1675191416
514,kabare,-2.4683,28.8242,61.23,87,37,1.86,CD,1675191416
515,cherskiy,68.75,161.3,-1.44,98,100,4.68,RU,1675191417
516,california city,35.1258,-117.9859,51.94,20,0,9.22,US,1675191417
517,bannu,32.9854,70.6027,53.78,41,11,3.0,PK,1675191418
518,lavrentiya,65.5833,-171.0,21.24,98,99,1.97,RU,1675191418
519,ewa beach,21.3156,-158.0072,75.15,86,40,4.61,US,1675191398
520,hofn,64.2539,-15.2082,31.55,63,100,20.69,IS,1675191419
521,wajir,1.7471,40.0573,91.36,38,0,0.0,KE,1675191419
522,afsin,38.2477,36.914,34.83,83,79,1.83,TR,1675191420
523,wairoa,-39.0333,177.3667,64.54,92,100,6.51,NZ,1675191421
524,arinos,-15.9169,-46.1056,83.77,58,98,4.76,BR,1675191422
525,narkevychi,49.5172,26.6418,30.94,83,100,11.68,UA,1675191422
526,wisconsin rapids,44.3836,-89.8174,11.01,55,0,10.36,US,1675191423
527,xining,36.6167,101.7667,22.89,38,5,2.1,CN,1675191423
528,biltine,14.5333,20.9167,83.43,11,0,10.76,TD,1675191423
529,ixtapa,20.7,-105.2,86.2,35,86,7.2,MX,1675191424
530,garowe,8.4054,48.4845,70.47,60,0,15.66,SO,1675191424
531,hay river,60.8156,-115.7999,-11.22,77,75,5.75,CA,1675191424
532,hualmay,-11.0964,-77.6139,76.1,70,100,8.3,PE,1675191425
533,shibetsu,43.659,145.132,14.05,84,23,5.46,JP,1675191425
534,sioux lookout,50.1001,-91.917,-3.93,65,20,3.44,CA,1675191426
535,bereda,43.2686,-7.5406,41.41,100,7,4.97,ES,1675191426
536,te anau,-45.4167,167.7167,61.0,92,100,0.63,NZ,1675191427
537,faridpur,23.6,89.8333,69.06,50,73,6.69,BD,1675191427
538,iracoubo,5.4802,-53.2011,78.76,78,41,7.63,GF,1675191427
539,mount gambier,-37.8333,140.7667,60.19,83,100,7.9,AU,1675191428
540,svirstroy,60.7999,33.7248,25.95,95,100,9.06,RU,1675191428
541,iisalmi,63.5592,27.1907,24.8,88,100,7.67,FI,1675191429
542,biograd na moru,43.9433,15.4519,45.75,65,13,4.88,HR,1675191429
543,skjervoy,70.0311,20.9714,33.8,68,100,7.43,NO,1675191429
544,baruun-urt,46.6806,113.2792,-5.96,88,4,8.75,MN,1675191430
545,graham,47.0529,-122.2943,36.91,79,100,4.61,US,1675191204
546,camrose,53.0168,-112.8353,6.33,91,100,2.13,CA,1675191430
547,cayenne,4.9333,-52.3333,80.64,83,75,10.36,GF,1675191431
548,malangwa,26.8568,85.5581,57.76,74,0,8.19,NP,1675191431
549,kassala,15.451,36.4,82.94,21,90,7.49,SD,1675191432
550,deputatskiy,69.3,139.9,-16.17,97,100,6.04,RU,1675191432
551,ambilobe,-13.2,49.05,75.7,93,65,1.83,MG,1675191158
552,abu samrah,35.3029,37.1841,47.12,70,12,17.69,SY,1675191433
553,katherine,-14.4667,132.2667,79.12,94,40,5.75,AU,1675191433
554,poznan,52.4069,16.9299,40.28,96,75,12.66,PL,1675191161
555,el dorado,38.7666,-120.5177,50.29,31,0,1.01,US,1675191434
556,faya,18.3851,42.4509,57.31,65,47,3.6,SA,1675191434
557,llangefni,53.2556,-4.3106,47.98,66,40,18.41,GB,1675191435
558,san lawrenz,36.0553,14.204,53.01,62,38,25.39,MT,1675191435
559,monrovia,6.3005,-10.7969,83.97,78,54,9.04,LR,1675191409
560,la ronge,55.1001,-105.2842,-14.55,58,20,2.3,CA,1675191436
561,lyuban,52.7985,28.0048,31.35,92,100,9.75,BY,1675191436
562,chhatapur,26.2167,87.0167,62.2,64,0,11.14,IN,1675191436
563,shingu,33.7333,135.9833,35.92,72,2,5.77,JP,1675191437
564,piacabucu,-10.4056,-36.4344,82.49,64,100,9.66,BR,1675191437
565,marivan,35.5219,46.176,34.93,94,99,2.98,IR,1675191438
566,korla,41.7597,86.1469,20.08,81,90,4.05,CN,1675191438
567,ishigaki,24.3448,124.1572,66.33,68,75,6.91,JP,1675191439
568,andenes,69.3143,16.1194,33.78,80,20,8.05,NO,1675191439
569,makakilo city,21.3469,-158.0858,73.72,84,40,4.61,US,1675191440
570,cam ranh,11.9214,109.1591,75.16,73,75,8.05,VN,1675191440
571,muskegon,43.3,-86.1334,18.81,74,100,9.22,US,1675191441
